wallet_address,total_reward,solved_predictions
0x094727323De0D6183eD4D04811B36B9dF6EE3547,0.1700,1
0x9748cb023bEE34eCCBFFE3f99f9bd5FeCAFFe4fE,141.8000,8
0x90BE737242A0a9bA618080A84717c1D8Eb9eD843,103.3000,7
0x22181ED85bBf897fb1b9eF39507DF0f02B84B408,0.3700,1
0xB259bBCf1F489e81aedb5642B47A479FdC157626,0.0200,1
0xB7C23E26a1C4e171F957F1EAaE4B840B9e7CCeab,0.0300,1
0xa6127a87C18185a2e66745364c5b2854F5FDF76B,7.2100,6
0x8C749879cB6478e04B153451a0d95C3872a5A1eC,8.0300,7
0x95b680060f6963D90b70B279436d76b7d6503Ef4,8.5100,7
0xB6EbDc03a16b0178868B71fE1dd2d4BB0b577bc7,1.9900,2
0x910718465B28892BFB3b60162b9689f47cee738c,0.0200,1
0xC23668dBdEcF3559cbc2f4458b315EEC1d4BCb6F,11.8100,7
0xcaa2Cd85010116F3C5e1658928b670686add22FE,0.6500,5
0x99C8bfa48F97337e028FA25642B6Abda8FA9a0E8,0.6500,5
0x0725EF736B5Cd791ac9be7d88ec18457Be5f31FD,4.1000,5
0xCd40fBF0865Ac6AaE7a6BFeA0953d2B1F2A719b6,0.1600,2
0x114703e7DB39b3c1D91362C6ea780aEC4a771D33,6.6600,6
0xc96731F99C4829f7e2a66B9FE9e0E2A712d7585A,2.1000,4
0x18B9cBBE0b2eC6c6C127c6055Ad699eC361775a1,6.6600,6
0x8d4f89636c9c6207aA27B2b2621Dc33AC37E1d0f,7.4200,7
0x9f126Dad14669637Dd8fF60C5f5058Ac78Bcd637,0.5100,2
0x0D22B67d733EcAde47294A556992CEa92F319376,3.0000,5
0xf47f7da5FA4bcb11eC610A1eAB64b07a93f09d4C,0.0800,1
0x6CB8b6061C3302Bca83E1D3aAF65F5a99b823292,3.2500,5
0x9b61c4830C6576415E7Fb8e76d78a3cBD19f5642,6.6600,6
0x3A7D2b772AB9b6eE389Dd66Fb7C6292c6720bE87,0.3700,3
0x1a434bC57DdAf95c8d00fa8c95918479E1a11F12,0.0200,1
0xaf067c769d93F06CAF4C662C92B84Cf107c1d701,0.3700,1
0xf589EbeC3c37E53cbbfC740081aA4d275268dfE7,0.0400,2
0x244b0fef6CD59919D8E92c5b3a11be728f00CafA,0.1400,4
0x63318907E5AA4d08cAd388632320fcD691772D1b,0.0400,2
0xF6ee8b747Ea0852f54b89410081d1e2C83976A88,0.7200,4
0x26C024FE76152458da15771905FbAe229BF7ea0C,0.6800,2
0x12398f1dfe93e75A6c54DB3017ec474912926ed7,0.5900,1
0x00419f4e2b91C036376f129638C4aCf1489365C5,0.5100,2
0x8EA74269041c4D9BfC8ed9Db6b89CC5BFE21724C,0.0200,1
0x7b8505a509f5295322F5934f19B58900115B83d1,0.0200,1
0x3368A487581a763E529623A98122cE76b9a72418,0.0700,1
0x58fe347Ec142b6102cEA0f2a7aF0611FCbE3EA2D,0.0800,1
0x8FFc3C9172460c886361DdA68845AA281F77A93B,0.2000,2
0x500327785097dD6C82e1704546CAeaF0389b77d8,0.3700,2
0xcB04fcBD20c9Da8108953f4361F597B78330345C,3.5700,4
0x4cB75146e98562C9d79b31649C6C739e4DCB7CD5,15.7000,1
0x2FEA62eF2b301A8817553ba291B4B776085C2864,0.1600,2
0x17D1a83e93078fc558D487fF5de2A59baBf74a3F,0.6600,1
0xA5d8c4246289A53f6e7C838DaC14473F40Af86a3,0.3500,1
0xDe662Bf192A8D859Dc5E48331BbF48167a3f9a30,0.0300,1
0x934D13D35C119c87898BBdeb5a891dA5cE8A20a3,0.0800,1
0x4ca2d5E4F222A55221521a8a24b642cEB1483Ff8,0.3300,1
0x454215BA53c3143676C26979EC4d76d29789063F,0.4200,1
0x156601031aB627685ba9a8FAe96e7A2FAe632cC7,2.4300,5
0xaEec7e4CD18A865FFC4C1D01149C763b149AF023,0.4800,1
0x1845E7d10e9dB3749ca34677254e305a834B8458,1.6600,2
0xFfb8C9ec9951B1d22AE0676A8965de43412CeB7d,5.2800,1
0xCA3c8e2DED4216F42A0168dE686b97b5B196c0df,0.2600,1
0x2a9A10012Ba8898CBAD892Ed7D8ACC35dDEf422b,0.4200,1
0x3D09662fBC6D6EBE01Dc30BA881D097440C06b39,1.4300,1
0x8AF4f06a71dd4F8bc782D2ae64e839EAd26EcDC2,4.3900,3
0xdb7A26B265018B205Ed5082e8da37D85cF0Ee19d,0.0800,1
0x4Ea3c5a2720EDA6759f50eD2Fc23e1bC795D00D0,0.3300,1
0x965DB2D1a9193e3573c0a5Aae8bdF8B1794008f1,0.7500,1
0xE17B07d83A6CE2b948b955Accee7e53834524367,6.0900,6
0xF7898114E43e83Ff14Ca5E5f5900f453F762AE75,0.1200,1
0xb1524cF327803E7821b9F093f6305d77Be443FC0,0.7200,2
0x39D6f60CD3b9dd3EA8aEdf307513ED3295d43b95,0.2900,2
0x95c00D2cF32EdBa4CFec2Ef6086829942aAD70A0,0.1000,1
0x26e0DA216E10f961d2589a80FdF961Ecb9FDeA0b,1.1400,2
0xDcaEaBF2aF082ee69E8A87379Fab435C97061310,0.1600,1
0xB3a00ef5288c76A84751a45Ca8492E6cEBb76882,0.5100,2
0x9445722b44BC0EfB30C080A1ceF8E1bc61bbEc66,0.5100,2
0x8450A7852495DaFe063C3E436d0750698777965C,13.1700,4
0x4155060B8c5d026F2cA0fa5901ec4a9393285cDF,0.1300,1
0x56A8bCF4B15F68dCaAe40e81958743D2f8575139,0.0800,1
0x6444260d5022f514e4AE56D542f4F26d28545fFc,2.5600,5
0x1410e6af00Dc1912EB568e7431A4BB80fb71ec2A,0.0800,1
0x57E325625cD3F74372389a6257ce485C51AB5eE8,0.9300,3
0x908efC9e46bC4C034D90fc54C8a8F405398A725A,0.4700,1
0x62769b83CDB38c6bB3f7c144345761B53009b932,0.0200,1
0x81e34639DEd2Fc0ce0B46609eA41c5897f8143C2,0.6800,2
0xF0Bc9920243d5cC33d5d1bF04247E2FA75Cb595c,0.0700,1
0x38370278d88fb524EF86F40945D286ec0f97c545,4.9000,1
0x39F5Ab30E00Ae95C9Dc2373443cd911E93E297B3,3.5700,1
0x4f601C443C967ac68189B1718b62f0003763ec46,0.9700,2
0xA7EBC410F625869FbA68A1184F5448Ccf4B7A5dD,0.1000,1
0x83f68939de5b679299De9d72B40A6E4688b6c587,0.7200,2
0x6FdC843607aEeAAF11fADB96B5aB335E96D853f8,0.1000,1
0xd48454d2FC9308EDC322b8e1BD569bD6645FA5A4,0.3700,3
0x29Ab02016Fd6a2c6fE199f8a2C28C1Dd8735dd81,0.2500,1
0x9Fad457448F95b595a5FDc6096B44838591b1C1a,4.6400,3
0x0d2CeD18f2b32c06050F7819e08Db845BCFd7f21,0.0200,1
0xF7330E42b4BB16a9687b0E7629D760a00d300B16,0.1000,1
0x8d9253Ce06294aa19892B37301842b077B955627,0.1200,1
0x592c490F665c23Ac10b0aD01F58C861f0ed1F73d,5.6700,6
0xd411c57cEF4e375C11814D6eE50Ad762EC74a635,1.5000,1
0x6B77d7dC2Fb63C94591A201DE38958c2F18ac755,0.5100,2
0x7C31dD6DAD26cdC4ea8C5498A36D282dA86Dd101,0.3300,1
0x123F26a8Df73e789C0aC5872b2b73D2e5CaA9c3b,0.1600,2
0x59d443a81c2A3c43c2d3AF51a63f0A53dDb51E16,0.6800,2
0x06580C1F8886bd4c17D20FdE49a79874e978187F,0.1100,3
0xF008f5814d2262f04F6B7C231fFa5054EfB915Df,0.0200,1
0x8FbFB39890510e2785d94fAf14D783163C44B14F,4.2200,6
0x1eFF7D6051185aDABD747a7b7E26d22078c9Cb8b,15.2700,3
0x4Efab17Df0C0fF88AFC766BFDe4f5F1eB07cDf0d,0.4100,2
0x3254E825441F2E730148Efa5f73aA0aD7731cB6A,0.0200,1
0xA1fC5960D66Eb2a32Ca7A1087609d5eDf4c534b4,0.1600,1
0x76161Fc6778970810da819815757e91972E1ED50,0.0400,2
0x59ef9a4ddF4B74b1227CEfebB4BA0fa4876AC8E2,0.2800,1
0xb6A12D4e13571aEC480B7Bc12dEE3b63ED3Fb54f,0.7500,1
0xeBfEd49bE7EFA9Eb61FfCfEe8c2D742225F98eac,1.2500,3
0xb2Da464c72f9016F95cF8de28F4B09fB94d88108,0.1600,2
0xF0ABE253374652C207f0303FdC09115cc6f1C4A1,0.3200,1
0x1c154e9338f30ef28f2139477665116c62d6e374,1.0300,2
0x98028d4dCfF8E59968eFf855476317EBfD456789,0.3500,2
0x7AA63cf560F9FF4759E0dD223af4552f80F3747c,0.2600,1
0x98914E8e5BBAd08C17C07fC7211D2336624D2a01,0.1000,1
0x852ef0033B1D600a7021C3E6c109ed3659F4741C,0.1000,1
0x04BBB7eA18EA570aE47d4489991645E4E49bBf37,0.4200,1
0xDa3ba44a3581347C99564aaE19aBDB810D3fc741,0.1000,1
0x7eCB4412C7708B2B84Fcac4FdAb7b835b5AF020d,0.0200,1
0x21659BB129092a3eDA99C6B5437ee4C5D5f2CEAD,0.0200,1
0x1F06ba48757062Eaf319336F0864F8996C9310aC,217.0600,6
0xf5f629825bc2b4dCD2B548483A6b335CA77959d3,1.1400,2
0x88e4561473be7167f12B94B4f7a5cAc22E402001,0.2500,1
0x62a2f5e9f3dA9C3A1A63ed695C3c21057A067Cf0,0.1700,1
0x1a07250A139bE22E10A31455dC2E84BFfeAE374e,0.1000,1
0x5AE4dafCdEe3b1051F0Ed2a471a4181bC3164bb4,5.0000,1
0x28D52552Ebb909d583B2fC7bC1B5aE6D6A654C33,4.9000,1
0x58107535D3CfF8278AC0D7abB988541B1155c8ae,0.3700,1
0x0F08F913E6653DBd7b5dc271cdB2B2df3bD90a76,3.3400,3
0x7C827aBBBB8E110Dd0a3f1688D0e0f5fe7BbaeF9,0.1700,1
0x09b6Cee12b9106E9DC4A3EBFD2d5fb63D6352773,0.0700,1
0xaE4f333465770445fE5219e00162d87192494C84,0.1000,1
0xf455482602ee0C1512c521a079F11A8910c494e9,0.1000,1
0xBC3d79f01C6253A9CDC4d72D5aDcdc61151633B7,0.1700,1
0xDD26fA7b9C2CF135eF54dF2aacFcCAb9F224F0e9,0.4700,1
0xB8F0b364bDCd4aE72f9542b3C5a580aF3fA3c6AC,5.0000,1
0x1c0eC596303Ce6666f5a4D24c29e78Cf881cb5d3,0.3300,1
0xfe750095A55DEA39159854321684962B3383ff2e,0.1600,1
0xc3E7F62Fc7F55e57136D5A654623fff397a35c27,0.0700,1
0x218450F090f94171dd561ebD9fb1F4463550cF9e,0.0200,1
0x24cab15b7a60487Ef32054cC9437A66Ab0e2a38e,0.1000,1
0x3ddCBe63bF002952e929504958387099515B7Ee7,0.0900,2
0xE972b09e8f2448A79F12Ab2C984EB6117985A9da,0.3500,1
0xf72512A3055eac60E990a15edE7B0e716633a88e,0.3500,1
0x7F7bAc92AA3e28351F9E89535CA334e8A44542d0,0.7700,2
0xe9E5A2E72D9F99b6F2F522cd6F8B4c88a3Da4A8E,4.9000,1
0xCB04ccDE8D114199f206e45686C83e601dA997E7,0.1000,1
0x32c7fcF9B3746ef6d05e60D8A9dE36cdfE31E8F1,0.1000,1
0xbD19f2D38786cdee790Bc806d15bf61a47023144,0.0800,1
0x7e06BA3ED1aDaE9b69E83204Da36027649Ad3aAC,0.1000,1
0xc4d8A4813A129835424B22856C19F044b2EcdaCd,0.7200,2
0x055FC5DD7b223E8d30E2857956Af1FCc18358546,0.0700,1
0x9e555b31E267772f76Da9c300ab78985c2677a85,0.0800,1
0x86B0443BA1B6564C416E01a84e4cfb6d05433d1B,0.0900,2
0x30a595F98c697f575E27d648294167C496780583,0.1900,1
0x15534128E89e302288E2bc97495b83795C0d2F6b,0.1900,1
0xBf13924153711CD3B4058F060B892B42F2AcD8b3,31.4600,2
0x42C873360E338F58E657d446Fee7D00C3f77f562,0.1000,1
0xFe7dbC1c054bD7777f67B7fa57b3A3ec46F9089d,0.0400,2
0x112FEe7b5c740d1717b205e44397919de38B3081,6.4100,3
0x119798B744c4df35ee818026c5b4d9f82e027593,0.6500,2
0xd7e24eBd994786593902767239DE1BCa7396f4BA,0.1000,1
0x0a336Fd760048619E588C59f363F03CBbdA47FaC,0.1100,1
0x4fCA08593c62F0bfa1DE031bDFFA03350045deeD,0.0200,1
0x1E0EB92BdD060c9386D5b43943cf5f2b083f90dB,5.7500,1
0x0DFF426055465929bb50Da280C1b71E9be51D30a,0.1000,1
0xBA1FBEB3DF75E84FC3382bAb602A0F02C0246338,0.1600,1
0xEDf5541aB311F619Fb4a837c2415E76a1F7D81d3,0.1200,1
0x13F41616BB43ACe4F12711a394FE0f6ec46dB306,0.0400,1
0xAE80438F96E0FA2CB03486ac32aDB2eeC9CB3D0C,1.1800,1
0x258544601d19032f6311b2a9d7634932239450cd,0.1000,1
0x4d9d09585f8E50ca3CaaF767CE6fA78f87FE172A,0.1000,1
0xF72Fe5034cc11f15621d33e5eFf6BB214E58b782,0.1100,1
0x5dDfe5B7d4f3ECD122e12DFbDb7f9933C3779B3e,0.0700,1
0xa95122D754e6dc37421B0908c38e97B13a816823,0.1600,2
0x0061d151577C2bf506E601b7642635A6565a3D3f,0.6800,2
0xAF56Bf0D670098548E422cD5E73ADB917b34eEbA,0.5400,4
0xfEa5c40cBD1Af30f0981604Fd3e17Fcc1F7a644C,0.1200,1
0x67E6A7C8D161487e8F68231dB6450AE9F82541A2,0.0200,1
0xd17c5E0B703c61C6Ed5076195128BA329395C57b,0.1000,1
0x7306Da486eF680bdeda0B63C8040CB688bD997A8,0.7200,4
0x1192FBc30f019eBA6b81588ac2341FE1216AdF93,0.6700,2
0xD8C4B13d9a6771Acd23f1C522CDa6855fc29FEBF,0.0700,3
0x8496f5b5C99696C626e96ecD1DBCef9db1936D1A,0.1000,1
0x427A225099366d3e917C2aa9D3c77DB4653f584a,28.1600,6
0xf9E66d7408D827141Fd928BeC760a852DaAC7Ee2,0.3500,1
0x92461e017CA047dCaA7E46624Fc9cE7e468F5dC1,0.1600,1
0x0B10c151d744223730774a25F0A12475457Cec54,0.0800,1
0xd4ccbf35D1a9ec114BFA08D2622e4De6EDf28E7E,0.2500,1
0x4b405f50a22017E9E8De56741b643fb3ca7c9eEE,0.6800,2
0xDb967a2581C7EFFDA75B9444b1D17418d77bCFB3,1.1000,2
0xEa87C7391Dad39e5b75817ab2047Cf7DD84bCaf4,0.1600,2
0x9eB8114c34bE64aDCADb4712fC04939dB50fa5Ff,0.1000,1
0xA89414d453753C0f22d83f696C3cd53BA9745957,0.5100,2
0x6b5A8b3c91974Be2dBf48EaC82D503CFD4881aA7,0.5100,2
0xcE26158d82Cde56832EEadA0CEBBb07991dD036d,18.3200,7
0xdd1FCDd7232bd9547b02aDa8De664896F20F8fE1,1.4000,3
0x4b15699dcdaD9E0585235EbF8E08fDf86588C447,0.1000,1
0x759C8b56187374456D2e75e8d5B9E8C24E5DbB9C,0.2200,2
0xf58D15F9913829E1b61e92399dc77b082e6825A1,0.6400,2
0xF92908e3C129cdD7748b8b6Edd5B4c844E224F5f,0.5100,2
0xFC90D9Bc50f8831983ef4387b8e0E267652C19a8,0.0800,1
0xa209F48835C6E4D8bcAd9828acb2658b6d73BdDf,0.3300,2
0x962820F5A960989b8dD9230a6B0bd1F7f8516Aa1,68.3600,12
0x60ee4C9E4fcf47F79DE7A9B376a9c6221a69dC38,0.1600,2
0x5E25107577b876d43e0665229bc1c85f6FFE7432,0.0800,1
0xCBB066E95DF5dd91E6B3D5bc11eB010C4ef232a7,0.0700,3
0x55F4b4197A9d6E93C70a32797d6c7F586a66EBB4,2.2400,4
0xA6F40cee44276BC06f026CEF0C138b6C27DcfA47,0.6800,2
0x47016b2dD6E2A453BdE5334D982732AB2C0d69D8,2.6100,1
0x3Aab352B945c3D577e33df27bf0C7365F73A654E,0.3500,1
0x1f96018cFDF08Eaa0093c5a1ce0Ac45f8fDB6237,0.5900,2
0x815A2c534aB8d8d776BCa0F17534f77B29b1c5dC,0.2500,1
0x03DcE08bEDC6DC6f3dB860dF0a9840515ea851f7,0.0800,1
0x994712ea969125E6d1A531A7E76E9AFe4fe6A7E0,0.6800,2
0x7304a5f1F5B3BAa90ACAB9B6dA74884BDA7f749c,0.1700,1
0xD15f0ee752e67Fab868A1Cb7713A00F16AD37b61,0.1600,2
0x4b268abc648E5A48b8D04084bFA5f3Ac454E8FCF,0.6800,2
0x1D4e8E17f11af0766c8430B91a09E168D472EE3e,0.5100,2
0xe163ea9B58636280A30797B4B3D3B17b9c74C376,0.3000,3
0x48ae366E8cEE81584E1E23BdACC8f16EfCd3b32f,0.5100,2
0xf39B9F95673c6441D492558767A79eA90474a1Aa,0.0800,1
0x137988D16774380983A755AA9A394ECBf88d5c70,1.7700,3
0xb906A121C2E676504571BcAce7d1d7358118C787,0.0200,1
0xaA05f67859CB1D21DEC4707A61163a205D88Bc61,3.4100,6
0x602D68B5F7E3c140D165f25e7F9558c088699BeE,0.1000,1
0xf3dE14B366576015d531ED71d437c1FA599EC18c,0.2500,1
0x42e2D93C5918C2808BD52b25ee292A1Fb6D3ba59,85.9000,4
0x88D8aD0c61f64C2a893171754474772BdaA51940,0.6300,2
0xF4A25EF4df76e0Cab20C92464c6C43762CF50D05,13.6300,8
0x2e55954413a8dF0a2ac3ad4Ff232703645eCB2CE,0.1600,2
0xdDe2Ac4E8Fd115AF4d9cde3Ca831b13349F7C44A,0.3300,2
0x055EaDD03450EAda0AFb42E0baD25612c553fD7a,0.1600,2
0x4ad91B6F667Ad0Ae1f036a6BDfa7aef983a46957,0.0800,1
0x3DE2c343964D0BB5C30e191c3a1D2cf1f8ac9305,0.5100,2
0xb62D8055795B3B90A8125D6491c25DD926A6B5d4,65.1000,5
0x4Ad7A2fa5b81C7dE1C9F74c9D39c284eaBF2578c,0.1000,3
0xb36B0591bBc03b8b5D9D172B29550EC563C1A9B4,0.4500,2
0xbdF7B90fcD8116BE6425C324a4524443D5E0B0A9,4.3300,3
0xb65CA6231deD0c8FCAb82F91cA67Bf23F9CE4680,0.2600,1
0x753359f4F055Ee1322696F34995D0cEdF6F592B3,0.3300,1
0x9A29967dB9bB57bC4D16271B4B4884c2BEcEfCeD,47.7100,1
0xE38C5fA37006B4Cc9Ff0f7054d902922307488D3,4.5300,3
0xd540f4fE3b96695e323E3907c2B8Cf8655e0244c,0.1600,2
0x18eB9CC3043096a59b959246321dDBa0613b5d4e,0.1600,2
0xac8ce0db00C678f0Ed9a2F026C143ff0711971cA,0.2000,2
0x29C66F54Fe449041555D510AFd0c1657Fb3624e4,4.3500,4
0x0da7BB2035F50EEDFB360cc4f3B2F2d8ce8219b3,1.2800,1
0xD314cCCBB8c4BCea18af3C6D97f2632E03CAcd59,0.5900,1
0x240516fB973e73917132e78202a6b19E6b78e8e6,0.5100,2
0x7b9Fee5Fb47B6927466Fe22a3a91FAc5F9eF9556,0.5100,2
0x43184d7291597263dC220b22b8822EC05b59CF22,0.5100,2
0x520F38cb243A23BE1E9836202Ce697866D80dAdf,0.1400,1
0xB6Da7CA1e0603C7E85fBFcceb68d7Be3Eb549E55,0.0800,1
0xFf65189D2c8F748D721Ce310c6CFf775BFa374f7,0.3500,1
0x8810f916EEC8F5B2208f71c471594cB635cF9C75,5.2900,4
0x9898a88E8BE5E98A3501197e2C135CDEb8CA9802,0.7200,2
0xFEADdd46C6CCe9351ED9B3978a94CCaD10EC85C6,0.5100,2
0x3e6C7CCCD0E79E9fD97f831250f4c156AC72Aa02,0.1800,2
0xC759bBCd3112F535E519272636b7aE15D9bfc55b,0.0800,1
0x5B2DeF61b3D5E94E856B81f3BA3F317f2EA03a60,5.4700,3
0xEa84c1b614D6e45F58348659485cEd76babc9793,0.0700,1
0xc1bFA768E86239a376769C42AC1Fa999db3426b0,2.7500,4
0x68b8f0373BB2de234E3bad1d86A9fBDe2d317a9E,18.4000,7
0x1d6FA51BF4eCf042941fd677Fc6281107275a298,0.3300,1
0x56036E97158461458A8631Ab59076a2385b99E17,0.3300,2
0x014d1341aC815bdad2D4829438E62d1895Eba98e,0.6800,2
0x3eB1580AbffA4a7196a7dA351cCf069487632864,31.7900,10
0x0fcFeDc4eDd3CEE8DBd003EfE2d07c9A80A4B392,0.0800,1
0xE59f4a315Aa1d99bDD32D999BD265aEE215c6Cf6,4.2500,3
0xEc074571908765C96e9a1ce37D0cd8c724471A63,0.0800,1
0xB05d2aA8389B6D991934Dd70C92f1443E291e3b4,0.1000,1
0x3fd5A856FFff24a015848fe8F03eFe1Fd75074c0,0.6800,2
0x159274Dd63ece3005f52b1308dfFd968814a044E,0.1600,2
0xcB70aA1B424a0ED377945D5FA5D22A2956270163,0.2900,1
0x38a404D2e859572fab457ad9AdF3cd2d4781d718,0.0700,3
0x46c2e6EFCeb9B4D7F92e300B8E0580D1943CE29B,0.1200,1
0x5CB891D138D7EC09dC87206F86a9E2a7420b1FE2,0.1600,2
0x79aab68EA04B5E0886d8e33748938ed4a8915E5D,2.0600,4
0x5b5268116eD9E4E87A6Ed4E44FA088b09bf7d0a5,0.7400,1
0x4b012D0866701C5b4A7F96328D00d3aD216D939D,0.5100,2
0xea116792e0CB6cdc830B2028BC8AB56B97Aa5fD2,0.6800,2
0x6B1e0E07537D3dFE747454F39aB5d0Fc1105dF70,1.7700,6
0x4Bf2389db5996620c65d778c6f04c74a6cEdB3Ec,0.7600,3
0x4d5bee643c377E9163B63D6739000425a62E1F5b,0.0800,1
0x088053aBA1830D87ADc927B1f0c22F693bc482F8,2.2400,4
0x693c269039e3ea756d9ACd4E2a7C63B991bbD112,1.2500,3
0x9C2Aa05FE6f85847973e5Bb81384Cd0561940eD0,0.3500,1
0x488C4Be56B8384bBa5b4761F5d9eE4233FeB7126,0.0800,1
0x681ADb5860f7435c66FE3607252c1def4AD888c7,0.3300,1
0x357cC01Ebd7503cEe2fb113e08F1Da103bA053dF,0.5100,2
0xde5F0f891acc0126E2EEaf074De0fB8E953d8317,0.1600,2
0x8478fa3A3386569fEB503228D69fD425B4669065,0.5100,2
0x1e01dE9604ab353EA208b8bf91f4969ED3E0Ef64,0.0400,2
0xDA436db56e7D5d7ceEb20003Fc63Acd4d8b465ba,1.4000,3
0x3aF155fc4B590914ed94426ACCe4e24e4BBb2CFF,1.7100,6
0x4cdFD014b82E77Eb291d1De15f8D42aF674cb149,3.7700,3
0x5A9C00166Aef7E4B459cB76970C90Af601408bb5,0.7400,1
0x3B10Fe94d87b84D81D05a13dC7c443a123b84708,0.5100,2
0x7119AC850A51f203DE44a1a244f8dcB1F547D728,0.2700,1
0xF0CEe291A39c8963f8F3e6cf9e4A962A2d615D32,0.4000,3
0x03f66a5689EAc516098Ff7C6d26457e6698bed4D,1.8100,4
0x10489f2e7A7Dca3f98e1c235e1435C260C99F412,0.1000,1
0x1C86368d9a863ed7cDCe2E18bE170A42318c7352,22.9100,14
0xEc570b45DFE8F1c06783392F0FEf4a43251301b9,2.4000,4
0x6a60056dC641b1F3a94449566aB6B55fC3A1d74E,3.6000,3
0xDFA081f6e0255e08Ed33dc0187728d1bCAE79dBf,0.2000,2
0x4Ec450816FD73Cd6B7349A6220971C8e3265EbdC,0.1600,2
0x63d276074581b4F6838A8c810b9bAa315CaA4D7a,0.3300,2
0x0ebc01A0189a105607768c10614b8dEe0f5fF53a,2.6400,2
0x76f82D89D4A0cE3ADDC60645EFc66D7f3613E803,1.6400,3
0x69Df90679638988d1593d2C7773D07D716750F4A,0.1600,1
0xa7df7754448413d11F127c57B0be110C21699a63,0.5100,2
0x43816A56BfB61EF0E0eADd55E15De1FbF5A6e4d9,0.2500,1
0xDE4431864FC3053D5786F35aBFF264A800478822,0.5100,2
0x98BD237eA52D2Fd4964C1D8cA2b8EA7cf7fFb3dD,4.2500,2
0xF2553cd222e265E8645e423788c95BD7ca5939A9,0.2500,1
0xa29d8EaAb64baf78023eb8c7d17458aCEDbD9438,0.0200,1
0x5FBED225E94ca0c23f13C722880f99C2D1F287df,0.0200,1
0x7f56e5bE53D442ED5A0864896c2E1Bd990106ec0,0.3300,2
0x901347Ff537714369131e58f791A549B036A5244,12.5000,10
0xea321B8EbBf72102A304E5F553A0BBE9C9B75D06,1.0200,2
0x8CD791F202AAA6B4015923aB5649198981349B6F,0.5100,2
0xFB21C293A49ee73b82aE9eD53BCc3670A5928412,0.1000,1
0x57552be98Cb1095791699e95369FfB36aBBe5236,0.5100,2
0xa93d1fBeeE5E8ECE6be862Ab3bC65F643158b103,0.0800,1
0x6e1758eb7Ed2aAf7F34a52069F223FEC027DB7D2,1.0000,2
0x519dB92F9dB437A75a6Cc1733e451AE0bd39B0AC,0.5100,2
0xc4F6B213FC720049f6De14C2A4911910Fe5C0089,0.0300,1
0x8e8eA20DE9b446E28cA55C9e4d12b00D8b86FFCF,3.5700,1
0x753eA7E118d292813B6d540bdeDe4E764EBCAd8d,10.4800,5
0xf334B70cD5150eCa8425351D6968C0b943b45E62,1.2800,2
0x282ED144A225502Dc5b17013f4a77719BFaB6E50,0.8200,3
0x77cB8C04F8e860Fdedb86A9292f8500De7D3bE1c,0.0200,1
0xFE0fCCedDb1258a62EA867cADb18282d0dd6d722,0.2900,1
0x6b9698C3b2a5e05e46aa6e0Bdd41ed47b04784cA,0.1600,2
0x3b81e5Ef5e779004a3e1385427671b21775652bC,0.9900,2
0xE041AfE9D7c563c4c597e44285eFaC03315A9F18,5.6000,5
0x49d1978DCe1a788A0e33Ac59C004e5fEe4093e95,1.4200,1
0x86d7C37933Ab22Ee4A744DCDB12cA7c6C57b5931,2.5700,4
0xf17b0535c8ae41A76Ffcc5af5295db26dd170a32,0.2200,2
0xdA8Cfe9206EFF85e29afc6b9e7e45891a285B203,13.3400,10
0xC53371D203C3c44C11272C18F665Ec0dccB9471B,0.5100,2
0xa5b61AF6BC5a24991cf54e835Bdd2C0c4f41D816,3.0900,4
0xB863ce00b71C8D20D274C98E1Fa7c14d2C67a0B3,4.3600,3
0x2bd6a4Ea959c2Dabd2F20585f589DcDC261bED3B,0.0800,1
0xbc36DFb53448680dBA92Fa6BC9D9b86978Be3297,93.8300,7
0xE71da1e5B72033b286ed86774c5a4630fc5d8bfe,1.5100,2
0xca86C74ff081a7F9069Bf59d0a4eCD9F7944b25E,1.6700,4
0x417803C50b27F66A336848713bB68833F2cAC23C,0.0800,2
0x9B1c8152b2897D9271954f3493CEb6Da18628873,7.7800,7
0x1C21A86695252b6faE528B5CC30D80aF4cf37A76,0.4200,1
0x2f8eC97A77B3a0F8bFC011ADb86353B2D8211BF1,1.1400,2
0x5D47d76d0dfBEF34Aa00CE496C3c46fAeD35b7fD,0.5100,2
0x451401613E6D48Ec1DA2f2aeF7E6B21248d27798,0.4400,1
0x4e8CFED5a6D53D51Ce2DB27E5c7d8504e3c68Ad3,2.3800,4
0x3290511982E099DA4Ec127a3de413d3c20902E8c,0.9900,3
0x0bFa1FC07134463e307a59CBd62A7F06AbB555bF,0.2500,1
0x52539Ea869f7162BC18f9c3C2dB595f2Cd69f63b,0.1700,3
0x41519a9058e9BDE98c6A2c9b2e2A7c22B7c0Aa4E,4.3500,6
0x1920312eb4fAae76d71715c54B219AF36D060E32,61.7500,10
0xdB4A84ee2F9065D2819a050bA8C1503fE3730622,2.4100,1
0x71125712751cd12219AC00F9073a54B95e0578fA,0.1600,2
0x717136E2e0846AF977aB944bfe1EebB3Ce3674B3,7.0100,4
0xE55755eF5e2458bA5f8190d53a1C99C6F1a67825,37.5000,9
0x3E737F3E4B439cf81a941244ddC404FcabEc3f9B,7.8400,9
0xE23591Bc30a3883bf0C08F23F0B80C926f9886BC,0.1600,1
0x701630579e2F51eb9801FaB93C7800d45A2AB7b8,0.1700,1
0x9186DDCf3B5243984a9a94e4dfa44F70E087048c,0.6800,2
